symbol,open,high,low,close,epoch,timestamp
CRASH1000,5477.898,5479.548,5477.898,5479.548,1775214600,2026-04-03T13:10:00
CRASH1000,5479.55,5481.23,5479.55,5481.23,1775214900,2026-04-03T13:15:00
CRASH1000,5481.231,5481.787,5475.1,5476.201,1775215200,2026-04-03T13:20:00
CRASH1000,5476.203,5476.285,5471.328,5472.857,1775215500,2026-04-03T13:25:00
CRASH1000,5472.866,5474.474,5472.866,5474.474,1775215800,2026-04-03T13:30:00
CRASH1000,5474.479,5476.153,5474.479,5476.153,1775216100,2026-04-03T13:35:00
CRASH1000,5476.154,5477.53,5476.154,5477.53,1775216400,2026-04-03T13:40:00
CRASH1000,5477.532,5479.131,5477.532,5479.131,1775216700,2026-04-03T13:45:00
CRASH1000,5479.146,5480.78,5479.146,5480.78,1775217000,2026-04-03T13:50:00
CRASH1000,5480.781,5482.386,5480.781,5482.386,1775217300,2026-04-03T13:55:00
CRASH1000,5482.392,5483.99,5482.392,5483.99,1775217600,2026-04-03T14:00:00
CRASH1000,5483.995,5485.625,5483.995,5485.625,1775217900,2026-04-03T14:05:00
CRASH1000,5485.629,5487.269,5485.629,5487.269,1775218200,2026-04-03T14:10:00
CRASH1000,5487.278,5488.957,5487.278,5488.957,1775218500,2026-04-03T14:15:00
CRASH1000,5488.963,5490.617,5488.963,5490.617,1775218800,2026-04-03T14:20:00
CRASH1000,5490.626,5492.206,5490.626,5492.206,1775219100,2026-04-03T14:25:00
CRASH1000,5492.209,5493.182,5486.633,5487.366,1775219400,2026-04-03T14:30:00
CRASH1000,5487.387,5488.783,5486.203,5486.476,1775219700,2026-04-03T14:35:00
CRASH1000,5486.479,5488.13,5486.479,5488.13,1775220000,2026-04-03T14:40:00
CRASH1000,5488.134,5489.754,5488.134,5489.754,1775220300,2026-04-03T14:45:00
CRASH1000,5489.757,5491.355,5489.757,5491.355,1775220600,2026-04-03T14:50:00
CRASH1000,5491.362,5493.024,5491.362,5493.024,1775220900,2026-04-03T14:55:00
CRASH1000,5493.028,5494.704,5493.028,5494.704,1775221200,2026-04-03T15:00:00
CRASH1000,5494.711,5496.277,5494.711,5496.277,1775221500,2026-04-03T15:05:00
CRASH1000,5496.282,5496.435,5492.656,5493.55,1775221800,2026-04-03T15:10:00
CRASH1000,5493.554,5495.294,5493.554,5495.294,1775222100,2026-04-03T15:15:00
CRASH1000,5495.3,5496.992,5495.3,5496.992,1775222400,2026-04-03T15:20:00
CRASH1000,5496.995,5497.99,5494.47,5495.111,1775222700,2026-04-03T15:25:00
CRASH1000,5495.119,5496.715,5495.119,5496.715,1775223000,2026-04-03T15:30:00
CRASH1000,5496.73,5498.373,5496.73,5498.373,1775223300,2026-04-03T15:35:00
CRASH1000,5498.374,5498.587,5490.073,5491.542,1775223600,2026-04-03T15:40:00
CRASH1000,5491.544,5493.236,5491.544,5493.236,1775223900,2026-04-03T15:45:00
CRASH1000,5493.238,5494.874,5493.238,5494.874,1775224200,2026-04-03T15:50:00
CRASH1000,5494.882,5496.637,5494.882,5496.637,1775224500,2026-04-03T15:55:00
CRASH1000,5496.639,5498.238,5496.639,5498.238,1775224800,2026-04-03T16:00:00
CRASH1000,5498.244,5499.902,5498.244,5499.902,1775225100,2026-04-03T16:05:00
CRASH1000,5499.905,5501.624,5499.905,5501.624,1775225400,2026-04-03T16:10:00
CRASH1000,5501.633,5501.633,5501.633,5501.633,1775225700,2026-04-03T16:15:00
BOOM1000,14467.661,14467.661,14463.102,14463.102,1775207400,2026-04-03T11:10:00
BOOM1000,14463.082,14463.082,14458.751,14458.751,1775207700,2026-04-03T11:15:00
BOOM1000,14458.744,14458.744,14454.094,14454.094,1775208000,2026-04-03T11:20:00
BOOM1000,14454.072,14454.072,14449.364,14449.364,1775208300,2026-04-03T11:25:00
BOOM1000,14449.362,14449.362,14444.779,14444.779,1775208600,2026-04-03T11:30:00
BOOM1000,14444.758,14444.758,14440.38,14440.38,1775208900,2026-04-03T11:35:00
BOOM1000,14440.367,14440.367,14436.002,14436.002,1775209200,2026-04-03T11:40:00
BOOM1000,14435.994,14435.994,14431.76,14431.76,1775209500,2026-04-03T11:45:00
BOOM1000,14431.755,14431.755,14427.479,14427.479,1775209800,2026-04-03T11:50:00
BOOM1000,14427.441,14433.024,14425.063,14431.368,1775210100,2026-04-03T11:55:00
BOOM1000,14431.345,14431.345,14427.233,14427.233,1775210400,2026-04-03T12:00:00
BOOM1000,14427.206,14427.206,14422.873,14422.873,1775210700,2026-04-03T12:05:00
BOOM1000,14422.86,14453.702,14422.028,14452.806,1775211000,2026-04-03T12:10:00
BOOM1000,14452.802,14452.802,14448.482,14448.482,1775211300,2026-04-03T12:15:00
BOOM1000,14448.472,14529.122,14447.295,14528.48,1775211600,2026-04-03T12:20:00
BOOM1000,14528.479,14528.479,14524.201,14524.201,1775211900,2026-04-03T12:25:00
BOOM1000,14524.188,14533.805,14521.376,14532.261,1775212200,2026-04-03T12:30:00
BOOM1000,14532.236,14532.236,14527.792,14527.792,1775212500,2026-04-03T12:35:00
BOOM1000,14527.773,14527.773,14523.335,14523.335,1775212800,2026-04-03T12:40:00
BOOM1000,14523.322,14523.322,14518.768,14518.768,1775213100,2026-04-03T12:45:00
BOOM1000,14518.755,14533.028,14517.546,14529.938,1775213400,2026-04-03T12:50:00
BOOM1000,14529.918,14529.918,14525.269,14525.269,1775213700,2026-04-03T12:55:00
BOOM1000,14525.262,14525.262,14520.84,14520.84,1775214000,2026-04-03T13:00:00
BOOM1000,14520.815,14520.815,14516.515,14516.515,1775214300,2026-04-03T13:05:00
BOOM1000,14516.506,14516.506,14512.28,14512.28,1775214600,2026-04-03T13:10:00
BOOM1000,14512.264,14512.264,14507.78,14507.78,1775214900,2026-04-03T13:15:00
BOOM1000,14507.757,14507.757,14503.297,14503.297,1775215200,2026-04-03T13:20:00
BOOM1000,14503.272,14516.782,14499.707,14515.771,1775215500,2026-04-03T13:25:00
BOOM1000,14515.767,14515.767,14511.002,14511.002,1775215800,2026-04-03T13:30:00
BOOM1000,14510.99,14510.99,14506.605,14506.605,1775216100,2026-04-03T13:35:00
BOOM1000,14506.595,14506.595,14502.165,14502.165,1775216400,2026-04-03T13:40:00
BOOM1000,14502.148,14502.148,14497.867,14497.867,1775216700,2026-04-03T13:45:00
BOOM1000,14497.863,14497.863,14493.451,14493.451,1775217000,2026-04-03T13:50:00
BOOM1000,14493.418,14493.418,14489.074,14489.074,1775217300,2026-04-03T13:55:00
BOOM1000,14489.045,14489.045,14484.842,14484.842,1775217600,2026-04-03T14:00:00
BOOM1000,14484.809,14484.809,14480.622,14480.622,1775217900,2026-04-03T14:05:00
BOOM1000,14480.609,14480.609,14476.226,14476.226,1775218200,2026-04-03T14:10:00
BOOM1000,14476.225,14476.225,14471.738,14471.738,1775218500,2026-04-03T14:15:00
BOOM1000,14471.733,14504.84,14470.257,14504.447,1775218800,2026-04-03T14:20:00
BOOM1000,14504.438,14504.438,14500.112,14500.112,1775219100,2026-04-03T14:25:00
BOOM1000,14500.088,14500.088,14495.844,14495.844,1775219400,2026-04-03T14:30:00
BOOM1000,14495.836,14500.235,14492.845,14498.808,1775219700,2026-04-03T14:35:00
BOOM1000,14498.786,14498.786,14494.493,14494.493,1775220000,2026-04-03T14:40:00
BOOM1000,14494.489,14499.931,14490.982,14498.976,1775220300,2026-04-03T14:45:00
BOOM1000,14498.95,14536.677,14497.89,14534.044,1775220600,2026-04-03T14:50:00
BOOM1000,14534.031,14534.031,14529.832,14529.832,1775220900,2026-04-03T14:55:00
BOOM1000,14529.83,14529.83,14525.487,14525.487,1775221200,2026-04-03T15:00:00
BOOM1000,14525.484,14529.545,14525.355,14525.38,1775221500,2026-04-03T15:05:00
BOOM1000,14525.365,14525.365,14521.121,14521.121,1775221800,2026-04-03T15:10:00
BOOM1000,14521.107,14521.107,14516.552,14516.552,1775222100,2026-04-03T15:15:00
BOOM1000,14516.549,14516.549,14512.232,14512.232,1775222400,2026-04-03T15:20:00
BOOM1000,14512.228,14512.228,14507.648,14507.648,1775222700,2026-04-03T15:25:00
BOOM1000,14507.622,14528.62,14504.794,14526.818,1775223000,2026-04-03T15:30:00
BOOM1000,14526.789,14526.789,14522.197,14522.197,1775223300,2026-04-03T15:35:00
BOOM1000,14522.191,14548.831,14519.604,14546.709,1775223600,2026-04-03T15:40:00
BOOM1000,14546.707,14564.47,14545.543,14561.152,1775223900,2026-04-03T15:45:00
BOOM1000,14561.149,14561.149,14556.897,14556.897,1775224200,2026-04-03T15:50:00
BOOM1000,14556.867,14556.867,14552.433,14552.433,1775224500,2026-04-03T15:55:00
BOOM1000,14552.406,14552.406,14548.15,14548.15,1775224800,2026-04-03T16:00:00
BOOM1000,14548.144,14548.144,14543.525,14543.525,1775225100,2026-04-03T16:05:00
BOOM1000,14543.51,14543.51,14539.142,14539.142,1775225400,2026-04-03T16:10:00
BOOM1000,14539.136,14539.136,14539.136,14539.136,1775225700,2026-04-03T16:15:00
CRASH1000,5505.046,5505.072,5505.046,5505.072,1775226000,2026-04-03T16:20:00
BOOM1000,14530.709,14530.709,14530.606,14530.606,1775226000,2026-04-03T16:20:00
CRASH1000,5505.077,5506.694,5505.077,5506.694,1775226300,2026-04-03T16:25:00
BOOM1000,14530.587,14530.587,14526.247,14526.247,1775226300,2026-04-03T16:25:00
CRASH1000,5505.859,5506.694,5505.859,5506.694,1775226300,2026-04-03T16:25:00
BOOM1000,14528.569,14528.569,14526.247,14526.247,1775226300,2026-04-03T16:25:00
CRASH1000,5507.795,5508.428,5507.795,5508.428,1775226600,2026-04-03T16:30:00
BOOM1000,14523.919,14523.919,14522.225,14522.225,1775226600,2026-04-03T16:30:00
CRASH1000,5506.785,5508.428,5506.785,5508.428,1775226600,2026-04-03T16:30:00
BOOM1000,14526.093,14526.093,14522.225,14522.225,1775226600,2026-04-03T16:30:00
CRASH1000,5508.427,5508.428,5508.427,5508.428,1775226600,2026-04-03T16:30:00
CRASH1000,5506.702,5508.428,5506.702,5508.428,1775226600,2026-04-03T16:30:00
BOOM1000,14522.249,14522.249,14522.225,14522.225,1775226600,2026-04-03T16:30:00
BOOM1000,14526.228,14526.228,14522.225,14522.225,1775226600,2026-04-03T16:30:00
CRASH1000,5506.702,5508.428,5506.702,5508.428,1775226600,2026-04-03T16:30:00
BOOM1000,14526.228,14526.228,14522.225,14522.225,1775226600,2026-04-03T16:30:00
BOOM1000,14522.219,14522.219,14518.237,14518.237,1775226900,2026-04-03T16:35:00
CRASH1000,5508.438,5509.983,5508.438,5509.983,1775226900,2026-04-03T16:35:00
BOOM1000,14522.219,14522.219,14518.237,14518.237,1775226900,2026-04-03T16:35:00
BOOM1000,14522.219,14522.219,14518.237,14518.237,1775226900,2026-04-03T16:35:00
CRASH1000,5508.438,5509.983,5508.438,5509.983,1775226900,2026-04-03T16:35:00
CRASH1000,5508.438,5509.983,5508.438,5509.983,1775226900,2026-04-03T16:35:00
BOOM1000,14522.219,14522.219,14518.237,14518.237,1775226900,2026-04-03T16:35:00
CRASH1000,5508.438,5509.983,5508.438,5509.983,1775226900,2026-04-03T16:35:00
BOOM1000,14520.662,14520.662,14518.237,14518.237,1775226900,2026-04-03T16:35:00
BOOM1000,14522.219,14522.219,14518.237,14518.237,1775226900,2026-04-03T16:35:00
CRASH1000,5509.229,5509.983,5509.229,5509.983,1775226900,2026-04-03T16:35:00
CRASH1000,5508.438,5509.983,5508.438,5509.983,1775226900,2026-04-03T16:35:00
CRASH1000,5509.992,5511.577,5509.992,5511.577,1775227200,2026-04-03T16:40:00
BOOM1000,14518.212,14518.212,14513.88,14513.88,1775227200,2026-04-03T16:40:00
CRASH1000,5511.542,5511.955,5511.542,5511.955,1775227500,2026-04-03T16:45:00
BOOM1000,14510.606,14510.606,14509.577,14509.577,1775227500,2026-04-03T16:45:00
BOOM1000,14508.872,14508.872,14505.181,14505.181,1775227800,2026-04-03T16:50:00
BOOM1000,14507.139,14507.139,14505.181,14505.181,1775227800,2026-04-03T16:50:00
CRASH1000,5512.236,5513.117,5507.918,5508.354,1775227800,2026-04-03T16:50:00
CRASH1000,5512.803,5513.117,5507.918,5508.354,1775227800,2026-04-03T16:50:00
BOOM1000,14509.57,14509.57,14505.181,14505.181,1775227800,2026-04-03T16:50:00
CRASH1000,5511.965,5513.117,5507.918,5508.354,1775227800,2026-04-03T16:50:00
BOOM1000,14505.174,14505.174,14500.679,14500.679,1775228100,2026-04-03T16:55:00
CRASH1000,5508.361,5508.866,5500.049,5501.263,1775228100,2026-04-03T16:55:00
BOOM1000,14504.646,14504.646,14500.679,14500.679,1775228100,2026-04-03T16:55:00
CRASH1000,5508.548,5508.866,5500.049,5501.263,1775228100,2026-04-03T16:55:00
BOOM1000,14505.174,14505.174,14500.679,14500.679,1775228100,2026-04-03T16:55:00
BOOM1000,14503.294,14503.294,14500.679,14500.679,1775228100,2026-04-03T16:55:00
CRASH1000,5500.254,5501.263,5500.254,5501.263,1775228100,2026-04-03T16:55:00
CRASH1000,5508.361,5508.866,5500.049,5501.263,1775228100,2026-04-03T16:55:00
BOOM1000,14501.051,14501.051,14500.679,14500.679,1775228100,2026-04-03T16:55:00
BOOM1000,14505.174,14505.174,14500.679,14500.679,1775228100,2026-04-03T16:55:00
CRASH1000,5501.147,5501.263,5501.147,5501.263,1775228100,2026-04-03T16:55:00
CRASH1000,5508.361,5508.866,5500.049,5501.263,1775228100,2026-04-03T16:55:00
BOOM1000,14500.675,14500.675,14496.165,14496.165,1775228400,2026-04-03T17:00:00
CRASH1000,5501.27,5502.84,5501.27,5502.84,1775228400,2026-04-03T17:00:00
BOOM1000,14500.675,14500.675,14496.165,14496.165,1775228400,2026-04-03T17:00:00
BOOM1000,14500.675,14500.675,14496.165,14496.165,1775228400,2026-04-03T17:00:00
BOOM1000,14500.675,14500.675,14496.165,14496.165,1775228400,2026-04-03T17:00:00
CRASH1000,5501.27,5502.84,5501.27,5502.84,1775228400,2026-04-03T17:00:00
CRASH1000,5501.27,5502.84,5501.27,5502.84,1775228400,2026-04-03T17:00:00
BOOM1000,14500.675,14500.675,14496.165,14496.165,1775228400,2026-04-03T17:00:00
BOOM1000,14500.675,14500.675,14496.165,14496.165,1775228400,2026-04-03T17:00:00
CRASH1000,5501.27,5502.84,5501.27,5502.84,1775228400,2026-04-03T17:00:00
CRASH1000,5501.27,5502.84,5501.27,5502.84,1775228400,2026-04-03T17:00:00
CRASH1000,5501.27,5502.84,5501.27,5502.84,1775228400,2026-04-03T17:00:00
BOOM1000,14497.461,14497.461,14496.165,14496.165,1775228400,2026-04-03T17:00:00
CRASH1000,5502.403,5502.84,5502.403,5502.84,1775228400,2026-04-03T17:00:00
BOOM1000,14498.889,14498.889,14496.165,14496.165,1775228400,2026-04-03T17:00:00
CRASH1000,5501.857,5502.84,5501.857,5502.84,1775228400,2026-04-03T17:00:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5503.779,5504.385,5503.779,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14493.223,14493.223,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5503.045,5504.385,5503.045,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14495.589,14495.589,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
CRASH1000,5504.315,5504.385,5504.315,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14491.547,14491.547,14491.321,14491.321,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
CRASH1000,5502.841,5504.385,5502.841,5504.385,1775228700,2026-04-03T17:05:00
BOOM1000,14496.15,14496.15,14491.321,14491.321,1775228700,2026-04-03T17:05:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14487.947,14487.947,14487.059,14487.059,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5505.652,5505.985,5505.652,5505.985,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14489.874,14489.874,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.912,5505.985,5504.912,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
BOOM1000,14491.312,14491.312,14487.059,14487.059,1775229000,2026-04-03T17:10:00
CRASH1000,5504.392,5505.985,5504.392,5505.985,1775229000,2026-04-03T17:10:00
CRASH1000,5502.762,5504.016,5502.762,5504.016,1775229600,2026-04-03T17:20:00
CRASH1000,5503.432,5504.016,5503.432,5504.016,1775229600,2026-04-03T17:20:00
BOOM1000,14481.452,14481.452,14478.1,14478.1,1775229600,2026-04-03T17:20:00
BOOM1000,14479.714,14479.714,14478.1,14478.1,1775229600,2026-04-03T17:20:00
CRASH1000,5505.109,5505.658,5505.109,5505.658,1775229900,2026-04-03T17:25:00
CRASH1000,5504.017,5505.658,5504.017,5505.658,1775229900,2026-04-03T17:25:00
BOOM1000,14478.067,14478.067,14473.941,14473.941,1775229900,2026-04-03T17:25:00
CRASH1000,5504.308,5505.658,5504.308,5505.658,1775229900,2026-04-03T17:25:00
CRASH1000,5504.017,5505.658,5504.017,5505.658,1775229900,2026-04-03T17:25:00
BOOM1000,14475.467,14475.467,14473.941,14473.941,1775229900,2026-04-03T17:25:00
BOOM1000,14478.067,14478.067,14473.941,14473.941,1775229900,2026-04-03T17:25:00
CRASH1000,5505.489,5505.658,5505.489,5505.658,1775229900,2026-04-03T17:25:00
BOOM1000,14474.391,14474.391,14473.941,14473.941,1775229900,2026-04-03T17:25:00
BOOM1000,14477.339,14477.339,14473.941,14473.941,1775229900,2026-04-03T17:25:00
BOOM1000,14473.939,14473.939,14469.565,14469.565,1775230200,2026-04-03T17:30:00
BOOM1000,14469.538,14504.51,14467.515,14503.85,1775230500,2026-04-03T17:35:00
BOOM1000,14503.838,14503.838,14499.351,14499.351,1775230800,2026-04-03T17:40:00
BOOM1000,14499.347,14505.046,14497.524,14502.56,1775231100,2026-04-03T17:45:00
BOOM1000,14502.548,14502.548,14498.205,14498.205,1775231400,2026-04-03T17:50:00
BOOM1000,14498.195,14498.195,14493.898,14493.898,1775231700,2026-04-03T17:55:00
BOOM1000,14493.886,14517.433,14492.262,14514.726,1775232000,2026-04-03T18:00:00
BOOM1000,14514.698,14544.891,14512.957,14542.138,1775232300,2026-04-03T18:05:00
BOOM1000,14542.118,14542.118,14537.611,14537.611,1775232600,2026-04-03T18:10:00
BOOM1000,14537.6,14537.6,14533.192,14533.192,1775232900,2026-04-03T18:15:00
BOOM1000,14533.159,14533.159,14528.982,14528.982,1775233200,2026-04-03T18:20:00
BOOM1000,14528.952,14528.952,14524.546,14524.546,1775233500,2026-04-03T18:25:00
BOOM1000,14524.534,14530.111,14524.251,14526.088,1775233800,2026-04-03T18:30:00
BOOM1000,14526.081,14526.081,14521.641,14521.641,1775234100,2026-04-03T18:35:00
BOOM1000,14521.633,14521.633,14517.33,14517.33,1775234400,2026-04-03T18:40:00
BOOM1000,14517.3,14517.664,14512.881,14517.595,1775234700,2026-04-03T18:45:00
BOOM1000,14517.588,14517.588,14513.948,14513.948,1775235000,2026-04-03T18:50:00
BOOM1000,14513.923,14513.923,14509.546,14509.546,1775235300,2026-04-03T18:55:00
BOOM1000,14509.534,14509.534,14505.256,14505.256,1775235600,2026-04-03T19:00:00
BOOM1000,14505.219,14505.219,14500.799,14500.799,1775235900,2026-04-03T19:05:00
BOOM1000,14500.782,14500.782,14496.544,14496.544,1775236200,2026-04-03T19:10:00
BOOM1000,14496.539,14496.539,14492.219,14492.219,1775236500,2026-04-03T19:15:00
BOOM1000,14492.197,14492.197,14487.71,14487.71,1775236800,2026-04-03T19:20:00
BOOM1000,14487.697,14487.697,14483.239,14483.239,1775237100,2026-04-03T19:25:00
BOOM1000,14483.234,14489.473,14480.344,14487.905,1775237400,2026-04-03T19:30:00
BOOM1000,14487.89,14487.89,14483.485,14483.485,1775237700,2026-04-03T19:35:00
BOOM1000,14483.481,14483.481,14479.07,14479.07,1775238000,2026-04-03T19:40:00
BOOM1000,14479.06,14479.928,14476.379,14478.421,1775238300,2026-04-03T19:45:00
BOOM1000,14478.405,14483.987,14476.106,14481.623,1775238600,2026-04-03T19:50:00
BOOM1000,14481.622,14503.006,14478.928,14501.423,1775238900,2026-04-03T19:55:00
BOOM1000,14501.41,14501.41,14497.159,14497.159,1775239200,2026-04-03T20:00:00
BOOM1000,14497.141,14497.141,14493.096,14493.096,1775239500,2026-04-03T20:05:00
BOOM1000,14493.09,14493.09,14488.884,14488.884,1775239800,2026-04-03T20:10:00
BOOM1000,14488.879,14488.879,14484.585,14484.585,1775240100,2026-04-03T20:15:00
BOOM1000,14484.567,14484.567,14480.151,14480.151,1775240400,2026-04-03T20:20:00
BOOM1000,14480.148,14480.148,14476.064,14476.064,1775240700,2026-04-03T20:25:00
BOOM1000,14476.063,14502.892,14472.598,14502.158,1775241000,2026-04-03T20:30:00
BOOM1000,14502.149,14502.149,14502.149,14502.149,1775241300,2026-04-03T20:35:00
CRASH1000,5505.666,5507.292,5505.666,5507.292,1775230200,2026-04-03T17:30:00
CRASH1000,5507.297,5508.901,5507.297,5508.901,1775230500,2026-04-03T17:35:00
CRASH1000,5508.905,5510.576,5508.905,5510.576,1775230800,2026-04-03T17:40:00
CRASH1000,5510.58,5512.15,5510.58,5512.15,1775231100,2026-04-03T17:45:00
CRASH1000,5512.155,5513.738,5512.155,5513.738,1775231400,2026-04-03T17:50:00
CRASH1000,5513.743,5513.779,5502.384,5503.932,1775231700,2026-04-03T17:55:00
CRASH1000,5503.936,5505.569,5503.936,5505.569,1775232000,2026-04-03T18:00:00
CRASH1000,5505.572,5507.164,5505.572,5507.164,1775232300,2026-04-03T18:05:00
CRASH1000,5507.165,5508.733,5507.165,5508.733,1775232600,2026-04-03T18:10:00
CRASH1000,5508.736,5510.304,5508.736,5510.304,1775232900,2026-04-03T18:15:00
CRASH1000,5510.31,5511.923,5510.31,5511.923,1775233200,2026-04-03T18:20:00
CRASH1000,5511.935,5513.499,5511.935,5513.499,1775233500,2026-04-03T18:25:00
CRASH1000,5513.499,5515.12,5513.499,5515.12,1775233800,2026-04-03T18:30:00
CRASH1000,5515.125,5516.798,5515.125,5516.798,1775234100,2026-04-03T18:35:00
CRASH1000,5516.801,5518.469,5516.801,5518.469,1775234400,2026-04-03T18:40:00
CRASH1000,5518.475,5520.163,5518.475,5520.163,1775234700,2026-04-03T18:45:00
CRASH1000,5520.173,5521.807,5520.173,5521.807,1775235000,2026-04-03T18:50:00
CRASH1000,5521.81,5523.498,5521.81,5523.498,1775235300,2026-04-03T18:55:00
CRASH1000,5523.502,5525.134,5523.502,5525.134,1775235600,2026-04-03T19:00:00
CRASH1000,5525.138,5526.92,5525.138,5526.92,1775235900,2026-04-03T19:05:00
CRASH1000,5526.922,5528.581,5526.922,5528.581,1775236200,2026-04-03T19:10:00
CRASH1000,5528.585,5530.191,5528.585,5530.191,1775236500,2026-04-03T19:15:00
CRASH1000,5530.192,5530.735,5517.631,5518.695,1775236800,2026-04-03T19:20:00
CRASH1000,5518.711,5520.427,5518.711,5520.427,1775237100,2026-04-03T19:25:00
CRASH1000,5520.427,5521.347,5510.967,5511.718,1775237400,2026-04-03T19:30:00
CRASH1000,5511.722,5513.537,5511.722,5513.537,1775237700,2026-04-03T19:35:00
CRASH1000,5513.542,5515.363,5513.542,5515.363,1775238000,2026-04-03T19:40:00
CRASH1000,5515.372,5516.642,5514.762,5515.153,1775238300,2026-04-03T19:45:00
CRASH1000,5515.153,5516.587,5511.957,5512.022,1775238600,2026-04-03T19:50:00
CRASH1000,5512.026,5513.259,5511.221,5511.746,1775238900,2026-04-03T19:55:00
CRASH1000,5511.755,5513.164,5504.813,5505.032,1775239200,2026-04-03T20:00:00
CRASH1000,5505.034,5505.538,5503.826,5505.025,1775239500,2026-04-03T20:05:00
CRASH1000,5505.041,5506.668,5505.041,5506.668,1775239800,2026-04-03T20:10:00
CRASH1000,5506.675,5506.916,5501.631,5503.097,1775240100,2026-04-03T20:15:00
CRASH1000,5503.1,5503.843,5502.059,5503.018,1775240400,2026-04-03T20:20:00
CRASH1000,5503.02,5504.67,5503.02,5504.67,1775240700,2026-04-03T20:25:00
CRASH1000,5504.679,5505.206,5500.1,5501.204,1775241000,2026-04-03T20:30:00
CRASH1000,5501.205,5501.205,5501.205,5501.205,1775241300,2026-04-03T20:35:00
BOOM1000,14494.878,14494.878,14493.635,14493.635,1775241600,2026-04-03T20:40:00
CRASH1000,5499.318,5499.701,5499.318,5499.701,1775241600,2026-04-03T20:40:00
BOOM1000,14494.274,14494.274,14493.635,14493.635,1775241600,2026-04-03T20:40:00
CRASH1000,5499.511,5499.701,5499.511,5499.701,1775241600,2026-04-03T20:40:00
BOOM1000,14493.626,14493.626,14489.302,14489.302,1775241900,2026-04-03T20:45:00
CRASH1000,5499.703,5500.579,5495.848,5496.612,1775241900,2026-04-03T20:45:00
